;filename;s_y;s_x;n_y;n_x;alias;img_mean;img_std;img_kurtosis;img_skewness;img_mode;img_std2;|img_mean|;|img_std|;|img_kurtosis|;|img_skewness|;|img_mode|;|img_std2|;class
27;..\data\Crystals_Apr_12\Tileset7\Tile_001-002-000_0-000.tif;2;3;4;4;img1_2-3;8790.999331;409.7281622814722;15.913806154164622;-1.760155454872023;8795.6513671875;0.046607688938916626;-0.1262073191123604;-0.24486909947752833;2.1797549665246714;-2.3266784699066307;-0.5721459375731497;-0.2442813489029078;A
28;..\data\Crystals_Apr_12\Tileset7\Tile_001-002-000_0-000.tif;3;0;4;4;img1_3-0;8322.527733;2298.880054635927;0.21962953794766182;0.36581898984065325;9513.48046875;0.2762237782062945;-2.2385720522977635;3.151437800272811;-0.6217018182894061;0.8586412280311733;2.740509342592365;3.221344880350363;C
29;..\data\Crystals_Apr_12\Tileset7\Tile_001-002-000_0-000.tif;3;1;4;4;img1_3-1;8986.49157;1142.196758513583;6.705948949651985;-0.7079865469476324;9014.86376953125;0.12710152228113458;0.7552781605581709;1.0719589212345337;0.536125315222899;-0.7502275599229874;0.439480813865492;0.9706228026920334;C
30;..\data\Crystals_Apr_12\Tileset7\Tile_001-002-000_0-000.tif;3;2;4;4;img1_3-2;8821.43994;234.31590031151615;0.3613109873237712;0.40735101684401176;8774.1962890625;0.026562092119341248;0.011051095661985644;-0.5602243009520302;-0.5964112619675881;0.9208681207570462;-0.6711573564226218;-0.5468322125667383;A
31;..\data\Crystals_Apr_12\Tileset7\Tile_001-002-000_0-000.tif;3;3;4;4;img1_3-3;8614.748647;183.02982840146407;14.788817637430252;-0.17915157694470998;8573.64697265625;0.021246101993376485;-0.9209315471570365;-0.6524261194474805;1.9789412003671758;0.04211895726965761;-1.5966572427892443;-0.6270671598379717;A
32;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;0;0;4;4;img2_0-0;8965.881062;364.7872658958261;0.1504049118035855;0.10031484186782819;8919.9423828125;0.04068615938280736;0.6623442230086952;-0.32566359625317287;-0.6340586180967405;0.4608398365208766;0.0014352787512791382;-0.33365578347510366;A
33;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;0;1;4;4;img2_0-1;8882.994834;324.3268560870537;0.10392020955466386;0.07628529617587786;8821.44873046875;0.036510981054011245;0.28860556811169763;-0.39840309886087377;-0.6423562744625252;0.42483668257167173;-0.45309563506804834;-0.3966723062904384;A
34;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;0;2;4;4;img2_0-2;8799.561553;292.95732192800403;0.3360549729390643;-0.03543277960012683;8771.671875;0.03329226350239317;-0.08759977947128843;-0.45479907513864815;-0.6009195349777369;0.257450951162699;-0.6828070841297627;-0.4452528391574367;A
35;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;0;3;4;4;img2_0-3;8670.314845;256.6231760570856;0.4011588236428705;-0.021566342872081354;8699.64306640625;0.029597907416831014;-0.6703804411486886;-0.5201204030939878;-0.5892983057325378;0.27822685190783747;-1.0152073902649439;-0.5010122477911096;A
36;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;1;0;4;4;img2_1-0;8960.912991;674.9829297296591;7.9912071442466655;-0.05738821612839444;9072.38623046875;0.07532524089984874;0.6399429119854311;0.23200446506850272;0.7655476912757228;0.22455540783938038;0.7049368723311474;0.18915648915668187;B
37;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;1;1;4;4;img2_1-1;8964.598868;731.6685265686361;9.083568765261886;-0.7174803376513171;9080.9794921875;0.08161754221713116;0.6565627382863182;0.33391351983526557;0.9605374603790888;-0.7644519823339693;0.7445932665125734;0.2841270313217209;B
38;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;1;2;4;4;img2_1-2;8897.896795;545.6634722021699;6.653414995735487;-0.5631064473300945;8977.63037109375;0.061324994521041745;0.35579934678706404;-0.0004853456503143433;0.5267478496041923;-0.5331556020268498;0.2676552168480218;-0.02215109482495568;A
39;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;1;3;4;4;img2_1-3;8718.177816;463.5476862734515;8.396486596211567;-1.4439078932018723;8785.9951171875;0.053170249111314016;-0.4545636181064669;-0.14811265473902205;0.8378912680186791;-1.852848885492753;-0.6167078360521474;-0.14523175382845468;A
40;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;2;0;4;4;img2_2-0;9089.28635;371.8621253336745;17.660577496764617;0.6440791854675976;9042.2744140625;0.040912136664467004;1.2187855939961154;-0.31294445280008526;2.4915587998133217;1.2755548388635565;0.5659761261083871;-0.330245078253907;A
41;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;2;1;4;4;img2_2-1;9003.036889;255.38070321032805;0.1802038755367743;0.10527629161665797;9020.8447265625;0.028366062069828318;0.8298819327059628;-0.5223541139561333;-0.6287394152374768;0.4682735117725149;0.46708188053565997;-0.5196046537439213;A
42;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;2;2;4;4;img2_2-2;8903.019135;223.44102011683478;0.1804421145088222;0.08761276192847456;8882.46533203125;0.0250972189016681;0.3788962653912623;-0.5797751008578669;-0.6286968888787533;0.4418084763198033;-0.17151473105649342;-0.568941739220104;A
43;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;2;3;4;4;img2_2-3;8744.674748;195.62207310816564;6.519954155542097;-0.07879524225284713;8740.16455078125;0.02237042299976983;-0.3350874643046909;-0.6297878510510657;0.5029246962518578;0.19248154064964387;-0.8282078539090043;-0.61009763308447;A
44;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;3;0;4;4;img2_3-0;8920.724294;270.65068765144787;0.16134944136727203;0.1597421527667812;8909.314453125;0.030339541805308918;0.4587298212070375;-0.49490181976722064;-0.6321049873104585;0.5498789989965535;-0.0476107508954575;-0.48981866115079237;A
45;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;3;1;4;4;img2_3-1;8872.296149;238.79021068873365;2.9327851532879716;0.15426464481853158;8824.287109375;0.026914138874371073;0.24036459687258663;-0.5521804103219183;-0.1373955438845706;0.541672120495938;-0.4399970147273114;-0.5415187239865276;A
46;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;3;2;4;4;img2_3-2;8766.201815;203.46537340713724;0.25765844013190087;0.20054999894000589;8775.11279296875;0.023210208674295418;-0.23802071077287662;-0.6156872088369493;-0.6149135471587638;0.6110208610585671;-0.6669278517985785;-0.5974226360062033;A
47;..\data\Crystals_Apr_12\Tileset7\Tile_001-003-000_0-000.tif;3;3;4;4;img2_3-3;8609.393929;181.83496423664775;14.28972092884592;-0.17594990907487787;8605.18359375;0.021120530171601554;-0.9450762712078511;-0.6545742396826261;1.8898509667898897;0.046915974353938274;-1.451121273075297;-0.6289624320751518;A
